"","date","P","Q"
"1",1985-06-14,29.3328083638589,28.7
"2",1985-06-15,20.7600467968637,27.2
"3",1985-06-16,20.7600467968637,35.4
"4",1985-06-17,0.173371333545359,31.9
"5",1985-06-18,1.14937776861198,29.3
"6",1985-06-19,58.7928337470422,27.3
"7",1985-06-20,58.7928337470422,25.8
"8",1985-06-21,58.7928337470422,125.9
"9",1985-06-22,1.44241399669547,63.4
"10",1985-06-23,1.44241399669547,47.1
"11",1985-06-24,15.0641644611628,40.6
"12",1985-06-25,15.0641644611628,37.1
"13",1985-06-26,15.0641644611628,37.6
"14",1985-06-27,0.978444520831718,33.4
"15",1985-06-28,0.978444520831718,28.7
"16",1985-06-29,0.978444520831718,26.1
"17",1985-06-30,0.978444520831718,24.2
"18",1985-07-01,0.978444520831718,22.6
"19",1985-07-02,0.978444520831718,20.8
"20",1985-07-03,0.978444520831718,19.7
"21",1985-07-04,0.978444520831718,17.1
"22",1985-07-05,0.978444520831718,14.5
"23",1985-07-06,0.978444520831718,11.9
"24",1985-07-07,0.978444520831718,9.3
"25",1985-07-08,0.978444520831718,9.2
"26",1985-07-09,0.978444520831718,9
"27",1985-07-10,0.978444520831718,8.4
"28",1985-07-11,0.978444520831718,7.3
"29",1985-07-12,0.978444520831718,7.3
"30",1985-07-13,0.978444520831718,7.2
"31",1985-07-14,0.978444520831718,7.1
"32",1985-07-15,4.07525107286383,6.4
"33",1985-07-16,4.07525107286383,5.7
"34",1985-07-17,4.07525107286383,4.9
"35",1985-07-18,4.07525107286383,4.3
"36",1985-07-19,4.07525107286383,3.7
"37",1985-07-20,15.1529136146636,5.1
"38",1985-07-21,2.19250228541187,5.2
"39",1985-07-22,17.4078217726233,3.7
"40",1985-07-23,17.4078217726233,2.9
"41",1985-07-24,17.4078217726233,3
"42",1985-07-25,0.0424530488109032,2.6
"43",1985-07-26,0.0424530488109032,1.9
"44",1985-07-27,0.0424530488109032,1.8
"45",1985-07-28,0.0424530488109032,1.8
"46",1985-07-29,0.0424530488109032,1.6
"47",1985-07-30,0.0424530488109032,1.5
"48",1985-07-31,13.1332017806607,2
"49",1985-08-01,48.3898046418085,1.8
"50",1985-08-02,48.3898046418085,1.6
"51",1985-08-03,48.3898046418085,4.9
"52",1985-08-04,0.526377013914108,5.1
"53",1985-08-05,13.1918131615223,3
"54",1985-08-06,13.1918131615223,2.7
"55",1985-08-07,7.22037756798884,2.7
"56",1985-08-08,7.22037756798884,1.8
"57",1985-08-09,7.22037756798884,1.6
"58",1985-08-10,13.0032787215673,2
"59",1985-08-11,0.141510162703011,1.8
"60",1985-08-12,0.141510162703011,1.7
"61",1985-08-13,0.892129709292112,1.7
"62",1985-08-14,5.565099749701,2.6
"63",1985-08-15,0.238206828426646,2.3
"64",1985-08-16,0.238206828426646,1.4
"65",1985-08-17,0.238206828426646,0.6
"66",1985-08-18,26.9992339032086,0
"67",1985-08-19,26.9992339032086,4
"68",1985-08-20,17.7978163812736,2.9
"69",1985-08-21,17.7978163812736,2.2
"70",1985-08-22,17.7978163812736,3.6
"71",1985-08-23,3.77468192301616,3.4
"72",1985-08-24,3.77468192301616,2.7
"73",1985-08-25,3.77468192301616,2.2
"74",1985-08-26,3.77468192301616,1.8
"75",1985-08-27,3.77468192301616,NA
"76",1985-08-28,3.77468192301616,NA
"77",1985-08-29,3.77468192301616,NA
"78",1985-08-30,3.77468192301616,NA
"79",1985-08-31,3.77468192301616,NA
"80",1985-09-01,3.77468192301616,NA
"81",1985-09-02,3.77468192301616,NA
"82",1985-09-03,3.77468192301616,NA
"83",1985-09-04,3.77468192301616,0
"84",1985-09-05,3.77468192301616,0
"85",1985-09-06,3.77468192301616,0
"86",1985-09-07,3.77468192301616,0
"87",1985-09-08,3.77468192301616,0
"88",1985-09-09,3.77468192301616,0
"89",1985-09-10,3.77468192301616,0
"90",1985-09-11,18.6630974942037,0
"91",1985-09-12,18.6630974942037,0
"92",1985-09-13,2.66235706775366,0
"93",1985-09-14,56.6712050856512,0
"94",1985-09-15,56.6712050856512,0
"95",1985-09-16,56.6712050856512,0
"96",1985-09-17,56.6712050856512,0
"97",1985-09-18,56.6712050856512,0
"98",1985-09-19,56.6712050856512,0
"99",1985-09-20,56.6712050856512,1.6
"100",1985-09-21,9.18597166969666,17
"101",1985-09-22,28.674146419087,27
